classifier,model1,model2,model3,image_size,n_component,accuracy,precision,recall,f1_score,balanced_accuracy,balanced_precision_PPV,balanced_recall_TPR,Bal_F1,TNR,NPV,FPR,FNR,FDR,Overall_Acc
RF,ResNet152V2,MobileNet,DenseNet169,128,100,0.8540000000000001,0.871,0.8540000000000001,0.858,0.764,0.7290000000000001,0.764,0.746,0.986,0.983,0.013999999999999999,0.23600000000000002,0.271,0.981
RF,VGG16,MobileNet,DenseNet169,256,50,0.8540000000000001,0.87,0.8540000000000001,0.858,0.7709999999999999,0.7490000000000001,0.7709999999999999,0.76,0.987,0.983,0.013000000000000001,0.22899999999999998,0.251,0.981
RF,VGG19,MobileNetV2,DenseNet121,256,100,0.8540000000000001,0.871,0.8540000000000001,0.858,0.7559999999999999,0.777,0.7559999999999999,0.7659999999999999,0.985,0.983,0.015,0.244,0.223,0.981
RF,InceptionV3,MobileNet,DenseNet201,256,500,0.8540000000000001,0.872,0.8540000000000001,0.858,0.769,0.7440000000000001,0.769,0.7559999999999999,0.987,0.983,0.013000000000000001,0.231,0.256,0.981
RF,ResNet101V2,MobileNetV2,DenseNet201,256,100,0.8540000000000001,0.867,0.8540000000000001,0.857,0.764,0.768,0.764,0.7659999999999999,0.985,0.983,0.015,0.23600000000000002,0.23199999999999998,0.981
RF,VGG19,MobileNet,DenseNet121,128,100,0.8540000000000001,0.868,0.8540000000000001,0.856,0.77,0.752,0.77,0.7609999999999999,0.986,0.983,0.013999999999999999,0.23,0.248,0.981
RF,MobileNetV2,DenseNet169,DenseNet201,128,100,0.8540000000000001,0.868,0.8540000000000001,0.856,0.775,0.7609999999999999,0.775,0.768,0.985,0.983,0.015,0.225,0.239,0.981
RF,VGG19,ResNet152V2,MobileNet,256,100,0.8540000000000001,0.867,0.8540000000000001,0.856,0.743,0.767,0.743,0.755,0.985,0.9840000000000001,0.015,0.257,0.233,0.981
RF,VGG19,ResNet152V2,DenseNet169,128,100,0.853,0.872,0.853,0.857,0.7909999999999999,0.76,0.7909999999999999,0.775,0.986,0.983,0.013999999999999999,0.209,0.24,0.98
RF,VGG16,ResNet101V2,DenseNet201,256,100,0.853,0.872,0.853,0.857,0.789,0.784,0.789,0.7859999999999999,0.986,0.982,0.013999999999999999,0.21100000000000002,0.21600000000000003,0.98
RF,VGG16,ResNet152V2,DenseNet201,256,50,0.853,0.871,0.853,0.857,0.768,0.767,0.768,0.767,0.986,0.983,0.013999999999999999,0.23199999999999998,0.233,0.98
RF,VGG16,MobileNet,DenseNet169,128,50,0.853,0.8690000000000001,0.853,0.856,0.769,0.7240000000000001,0.769,0.746,0.986,0.983,0.013999999999999999,0.231,0.276,0.98
RF,ResNet152V2,MobileNet,DenseNet169,256,500,0.853,0.8690000000000001,0.853,0.856,0.782,0.754,0.782,0.768,0.986,0.983,0.013999999999999999,0.218,0.24600000000000002,0.98
RF,ResNet101V2,MobileNet,DenseNet121,128,100,0.853,0.867,0.853,0.855,0.752,0.733,0.752,0.742,0.986,0.983,0.013999999999999999,0.248,0.267,0.98
RF,VGG19,ResNet101V2,DenseNet169,256,100,0.853,0.865,0.853,0.855,0.7709999999999999,0.759,0.7709999999999999,0.765,0.985,0.983,0.015,0.22899999999999998,0.24100000000000002,0.98
RF,InceptionV3,MobileNetV2,DenseNet121,256,100,0.853,0.868,0.853,0.855,0.748,0.773,0.748,0.76,0.985,0.983,0.015,0.252,0.22699999999999998,0.98
RF,VGG19,DenseNet169,DenseNet201,256,50,0.852,0.8740000000000001,0.852,0.857,0.784,0.774,0.784,0.779,0.986,0.982,0.013999999999999999,0.21600000000000003,0.226,0.98
RF,VGG16,InceptionV3,MobileNetV2,128,100,0.852,0.872,0.852,0.856,0.769,0.75,0.769,0.759,0.986,0.983,0.013999999999999999,0.231,0.25,0.98
RF,VGG16,MobileNetV2,DenseNet169,128,100,0.852,0.87,0.852,0.856,0.7829999999999999,0.7509999999999999,0.7829999999999999,0.767,0.986,0.983,0.013999999999999999,0.217,0.249,0.98
RF,VGG16,VGG19,InceptionV3,256,100,0.852,0.871,0.852,0.856,0.752,0.746,0.752,0.7490000000000001,0.986,0.983,0.013999999999999999,0.248,0.254,0.98
RF,VGG16,InceptionV3,DenseNet169,256,50,0.852,0.872,0.852,0.856,0.762,0.7509999999999999,0.762,0.7559999999999999,0.986,0.983,0.013999999999999999,0.23800000000000002,0.249,0.98
RF,VGG16,DenseNet169,DenseNet201,256,50,0.852,0.87,0.852,0.856,0.782,0.7490000000000001,0.782,0.765,0.986,0.982,0.013999999999999999,0.218,0.251,0.98
RF,ResNet101V2,MobileNetV2,DenseNet169,128,100,0.852,0.868,0.852,0.855,0.77,0.7659999999999999,0.77,0.768,0.986,0.983,0.013999999999999999,0.23,0.23399999999999999,0.98
RF,InceptionV3,MobileNet,DenseNet201,128,100,0.852,0.868,0.852,0.855,0.7559999999999999,0.743,0.7559999999999999,0.7490000000000001,0.986,0.983,0.013999999999999999,0.244,0.257,0.98
RF,ResNet101V2,ResNet152V2,MobileNet,256,100,0.852,0.8690000000000001,0.852,0.8540000000000001,0.741,0.777,0.741,0.759,0.986,0.9840000000000001,0.013999999999999999,0.259,0.223,0.98
RF,VGG16,ResNet152V2,DenseNet201,128,100,0.851,0.872,0.851,0.856,0.782,0.759,0.782,0.77,0.987,0.983,0.013000000000000001,0.218,0.24100000000000002,0.98
RF,VGG16,VGG19,MobileNet,256,500,0.851,0.872,0.851,0.856,0.7709999999999999,0.736,0.7709999999999999,0.753,0.986,0.983,0.013999999999999999,0.22899999999999998,0.264,0.98
RF,MobileNet,DenseNet169,DenseNet201,256,50,0.851,0.871,0.851,0.856,0.772,0.758,0.772,0.765,0.986,0.983,0.013999999999999999,0.228,0.242,0.98
RF,MobileNetV2,DenseNet121,DenseNet169,256,500,0.851,0.875,0.851,0.856,0.8059999999999999,0.765,0.8059999999999999,0.785,0.987,0.982,0.013000000000000001,0.19399999999999998,0.235,0.98
RF,VGG16,InceptionV3,MobileNetV2,128,50,0.851,0.87,0.851,0.855,0.764,0.736,0.764,0.75,0.986,0.983,0.013999999999999999,0.23600000000000002,0.264,0.98
RF,VGG16,DenseNet121,DenseNet169,128,100,0.851,0.871,0.851,0.855,0.795,0.732,0.795,0.762,0.987,0.982,0.013000000000000001,0.205,0.268,0.98
RF,MobileNet,MobileNetV2,DenseNet169,128,50,0.851,0.868,0.851,0.855,0.768,0.737,0.768,0.752,0.986,0.983,0.013999999999999999,0.23199999999999998,0.263,0.98
RF,MobileNet,DenseNet121,DenseNet169,128,50,0.851,0.8690000000000001,0.851,0.855,0.7809999999999999,0.727,0.7809999999999999,0.753,0.987,0.983,0.013000000000000001,0.21899999999999997,0.273,0.98
RF,VGG16,ResNet101V2,DenseNet121,256,100,0.851,0.871,0.851,0.855,0.7809999999999999,0.7659999999999999,0.7809999999999999,0.773,0.986,0.983,0.013999999999999999,0.21899999999999997,0.23399999999999999,0.98
RF,ResNet152V2,InceptionV3,MobileNetV2,256,100,0.851,0.868,0.851,0.855,0.742,0.7490000000000001,0.742,0.745,0.985,0.983,0.015,0.258,0.251,0.98
RF,InceptionV3,MobileNet,DenseNet201,128,50,0.851,0.866,0.851,0.8540000000000001,0.757,0.722,0.757,0.7390000000000001,0.986,0.983,0.013999999999999999,0.243,0.278,0.98
RF,MobileNetV2,DenseNet121,DenseNet169,128,100,0.851,0.867,0.851,0.8540000000000001,0.787,0.76,0.787,0.773,0.986,0.982,0.013999999999999999,0.213,0.24,0.98
RF,VGG16,VGG19,MobileNet,256,100,0.851,0.867,0.851,0.8540000000000001,0.74,0.7709999999999999,0.74,0.755,0.985,0.983,0.015,0.26,0.22899999999999998,0.98
RF,VGG16,VGG19,DenseNet121,256,100,0.851,0.868,0.851,0.8540000000000001,0.78,0.774,0.78,0.777,0.985,0.983,0.015,0.22,0.226,0.98
RF,VGG16,MobileNetV2,DenseNet169,256,500,0.85,0.872,0.85,0.855,0.7809999999999999,0.7509999999999999,0.7809999999999999,0.7659999999999999,0.986,0.982,0.013999999999999999,0.21899999999999997,0.249,0.98
RF,InceptionV3,MobileNet,DenseNet121,256,500,0.85,0.8740000000000001,0.85,0.855,0.7659999999999999,0.7609999999999999,0.7659999999999999,0.763,0.987,0.983,0.013000000000000001,0.23399999999999999,0.239,0.98
RF,MobileNet,MobileNetV2,DenseNet121,128,50,0.85,0.868,0.85,0.8540000000000001,0.7659999999999999,0.7390000000000001,0.7659999999999999,0.752,0.986,0.983,0.013999999999999999,0.23399999999999999,0.261,0.98
RF,ResNet152V2,DenseNet121,DenseNet169,256,50,0.85,0.867,0.85,0.8540000000000001,0.785,0.769,0.785,0.777,0.986,0.982,0.013999999999999999,0.215,0.231,0.98
RF,VGG19,MobileNetV2,DenseNet201,128,100,0.85,0.865,0.85,0.853,0.774,0.745,0.774,0.759,0.986,0.982,0.013999999999999999,0.226,0.255,0.98
RF,ResNet101V2,ResNet152V2,DenseNet169,256,50,0.85,0.867,0.85,0.853,0.78,0.737,0.78,0.758,0.986,0.983,0.013999999999999999,0.22,0.263,0.98
RF,ResNet101V2,InceptionV3,MobileNetV2,256,100,0.85,0.867,0.85,0.853,0.75,0.755,0.75,0.752,0.985,0.983,0.015,0.25,0.245,0.98
RF,MobileNet,DenseNet121,DenseNet169,256,50,0.85,0.866,0.85,0.853,0.767,0.753,0.767,0.76,0.986,0.983,0.013999999999999999,0.233,0.247,0.98
RF,VGG16,MobileNetV2,DenseNet169,128,50,0.8490000000000001,0.87,0.8490000000000001,0.8540000000000001,0.787,0.747,0.787,0.7659999999999999,0.986,0.982,0.013999999999999999,0.213,0.253,0.98
RF,ResNet152V2,MobileNet,DenseNet201,128,50,0.8490000000000001,0.87,0.8490000000000001,0.8540000000000001,0.769,0.755,0.769,0.762,0.986,0.983,0.013999999999999999,0.231,0.245,0.98
RF,MobileNet,DenseNet121,DenseNet201,128,50,0.8490000000000001,0.868,0.8490000000000001,0.8540000000000001,0.7829999999999999,0.711,0.7829999999999999,0.745,0.987,0.983,0.013000000000000001,0.217,0.289,0.98
RF,VGG16,InceptionV3,DenseNet201,256,50,0.8490000000000001,0.87,0.8490000000000001,0.8540000000000001,0.78,0.7390000000000001,0.78,0.759,0.986,0.982,0.013999999999999999,0.22,0.261,0.98
RF,ResNet152V2,MobileNet,DenseNet201,256,500,0.8490000000000001,0.872,0.8490000000000001,0.8540000000000001,0.759,0.75,0.759,0.754,0.986,0.983,0.013999999999999999,0.24100000000000002,0.25,0.98
RF,VGG16,VGG19,ResNet101V2,128,100,0.8490000000000001,0.868,0.8490000000000001,0.853,0.763,0.735,0.763,0.7490000000000001,0.986,0.983,0.013999999999999999,0.237,0.265,0.98
RF,VGG16,DenseNet121,DenseNet201,128,100,0.8490000000000001,0.865,0.8490000000000001,0.853,0.772,0.73,0.772,0.75,0.986,0.982,0.013999999999999999,0.228,0.27,0.98
RF,VGG16,ResNet152V2,MobileNetV2,128,100,0.8490000000000001,0.867,0.8490000000000001,0.852,0.772,0.746,0.772,0.759,0.986,0.983,0.013999999999999999,0.228,0.254,0.98
RF,ResNet101V2,ResNet152V2,MobileNetV2,256,500,0.8490000000000001,0.867,0.8490000000000001,0.852,0.755,0.759,0.755,0.757,0.985,0.983,0.015,0.245,0.24100000000000002,0.98
RF,ResNet152V2,MobileNetV2,DenseNet169,256,500,0.8490000000000001,0.866,0.8490000000000001,0.852,0.762,0.721,0.762,0.741,0.986,0.983,0.013999999999999999,0.23800000000000002,0.27899999999999997,0.98
RF,VGG16,VGG19,DenseNet169,256,50,0.848,0.866,0.848,0.853,0.7709999999999999,0.732,0.7709999999999999,0.7509999999999999,0.986,0.982,0.013999999999999999,0.22899999999999998,0.268,0.98
RF,VGG16,MobileNet,DenseNet121,128,50,0.848,0.8690000000000001,0.848,0.852,0.7659999999999999,0.7170000000000001,0.7659999999999999,0.741,0.987,0.983,0.013000000000000001,0.23399999999999999,0.28300000000000003,0.98
RF,VGG19,ResNet101V2,MobileNet,256,100,0.848,0.866,0.848,0.852,0.747,0.75,0.747,0.748,0.986,0.983,0.013999999999999999,0.253,0.25,0.98
RF,MobileNet,DenseNet121,DenseNet201,256,50,0.848,0.867,0.848,0.852,0.77,0.774,0.77,0.772,0.985,0.982,0.015,0.23,0.226,0.98
RF,VGG16,ResNet101V2,MobileNetV2,128,100,0.848,0.8640000000000001,0.848,0.851,0.752,0.742,0.752,0.747,0.985,0.983,0.015,0.248,0.258,0.98
RF,VGG16,ResNet152V2,MobileNet,128,100,0.848,0.863,0.848,0.851,0.746,0.745,0.746,0.745,0.985,0.983,0.015,0.254,0.255,0.98
RF,VGG19,InceptionV3,MobileNet,128,100,0.848,0.862,0.848,0.851,0.759,0.72,0.759,0.7390000000000001,0.985,0.983,0.015,0.24100000000000002,0.28,0.98
RF,VGG16,ResNet101V2,MobileNet,128,100,0.848,0.863,0.848,0.85,0.737,0.737,0.737,0.737,0.985,0.983,0.015,0.263,0.263,0.98
RF,InceptionV3,MobileNetV2,DenseNet201,256,50,0.847,0.875,0.847,0.8540000000000001,0.773,0.765,0.773,0.769,0.986,0.982,0.013999999999999999,0.22699999999999998,0.235,0.98
RF,VGG19,MobileNet,DenseNet121,256,500,0.847,0.872,0.847,0.853,0.782,0.745,0.782,0.763,0.986,0.982,0.013999999999999999,0.218,0.255,0.98
RF,VGG19,ResNet101V2,MobileNet,128,50,0.847,0.865,0.847,0.852,0.762,0.73,0.762,0.746,0.986,0.983,0.013999999999999999,0.23800000000000002,0.27,0.98
RF,VGG19,MobileNet,DenseNet121,128,50,0.847,0.866,0.847,0.852,0.767,0.731,0.767,0.7490000000000001,0.986,0.983,0.013999999999999999,0.233,0.26899999999999996,0.98
RF,ResNet101V2,DenseNet169,DenseNet201,256,50,0.847,0.87,0.847,0.852,0.7709999999999999,0.77,0.7709999999999999,0.77,0.986,0.982,0.013999999999999999,0.22899999999999998,0.23,0.98
RF,ResNet152V2,MobileNetV2,DenseNet169,256,50,0.847,0.868,0.847,0.852,0.763,0.725,0.763,0.7440000000000001,0.987,0.982,0.013000000000000001,0.237,0.275,0.98
RF,ResNet152V2,DenseNet169,DenseNet201,256,50,0.847,0.867,0.847,0.852,0.78,0.7440000000000001,0.78,0.762,0.986,0.982,0.013999999999999999,0.22,0.256,0.98
RF,VGG16,InceptionV3,DenseNet201,128,100,0.847,0.868,0.847,0.851,0.78,0.754,0.78,0.767,0.986,0.982,0.013999999999999999,0.22,0.24600000000000002,0.98
RF,ResNet101V2,MobileNet,DenseNet121,128,50,0.847,0.863,0.847,0.851,0.764,0.72,0.764,0.741,0.986,0.983,0.013999999999999999,0.23600000000000002,0.28,0.98
RF,ResNet152V2,MobileNetV2,DenseNet169,128,100,0.847,0.867,0.847,0.851,0.773,0.752,0.773,0.762,0.986,0.982,0.013999999999999999,0.22699999999999998,0.248,0.98
RF,VGG16,VGG19,ResNet101V2,256,100,0.847,0.8640000000000001,0.847,0.851,0.746,0.745,0.746,0.745,0.985,0.983,0.015,0.254,0.255,0.98
RF,VGG19,ResNet101V2,DenseNet201,256,100,0.847,0.863,0.847,0.851,0.768,0.758,0.768,0.763,0.985,0.982,0.015,0.23199999999999998,0.242,0.98
RF,ResNet101V2,MobileNet,DenseNet169,256,50,0.847,0.8640000000000001,0.847,0.851,0.755,0.7240000000000001,0.755,0.7390000000000001,0.986,0.983,0.013999999999999999,0.245,0.276,0.98
RF,VGG19,ResNet101V2,DenseNet169,128,100,0.847,0.863,0.847,0.85,0.767,0.735,0.767,0.7509999999999999,0.985,0.982,0.015,0.233,0.265,0.98
RF,VGG19,MobileNet,MobileNetV2,128,50,0.847,0.862,0.847,0.85,0.752,0.715,0.752,0.733,0.986,0.983,0.013999999999999999,0.248,0.285,0.98
RF,ResNet101V2,MobileNetV2,DenseNet121,128,100,0.847,0.862,0.847,0.85,0.7509999999999999,0.74,0.7509999999999999,0.745,0.985,0.982,0.015,0.249,0.26,0.98
RF,ResNet101V2,ResNet152V2,MobileNet,128,100,0.847,0.862,0.847,0.8490000000000001,0.738,0.75,0.738,0.7440000000000001,0.985,0.983,0.015,0.262,0.25,0.98
RF,ResNet152V2,InceptionV3,MobileNetV2,256,500,0.847,0.863,0.847,0.8490000000000001,0.7559999999999999,0.755,0.7559999999999999,0.755,0.9840000000000001,0.982,0.016,0.244,0.245,0.98
RF,VGG19,MobileNet,DenseNet201,256,500,0.846,0.87,0.846,0.851,0.764,0.7709999999999999,0.764,0.767,0.986,0.982,0.013999999999999999,0.23600000000000002,0.22899999999999998,0.9790000000000001
RF,VGG16,VGG19,MobileNet,128,50,0.846,0.862,0.846,0.85,0.7609999999999999,0.723,0.7609999999999999,0.742,0.986,0.982,0.013999999999999999,0.239,0.27699999999999997,0.9790000000000001
RF,MobileNet,DenseNet169,DenseNet201,128,50,0.846,0.863,0.846,0.85,0.762,0.715,0.762,0.738,0.986,0.982,0.013999999999999999,0.23800000000000002,0.285,0.9790000000000001
RF,VGG16,MobileNet,DenseNet121,256,50,0.846,0.865,0.846,0.85,0.755,0.742,0.755,0.748,0.986,0.982,0.013999999999999999,0.245,0.258,0.9790000000000001
RF,ResNet101V2,ResNet152V2,DenseNet121,256,100,0.846,0.865,0.846,0.8490000000000001,0.7609999999999999,0.759,0.7609999999999999,0.76,0.985,0.982,0.015,0.239,0.24100000000000002,0.9790000000000001
RF,VGG16,InceptionV3,MobileNet,128,100,0.846,0.8590000000000001,0.846,0.848,0.753,0.711,0.753,0.731,0.985,0.983,0.015,0.247,0.289,0.9790000000000001
RF,VGG16,MobileNet,DenseNet201,256,500,0.845,0.872,0.845,0.852,0.79,0.723,0.79,0.755,0.987,0.982,0.013000000000000001,0.21,0.27699999999999997,0.9790000000000001
RF,ResNet101V2,MobileNetV2,DenseNet169,256,50,0.845,0.868,0.845,0.851,0.774,0.7390000000000001,0.774,0.7559999999999999,0.986,0.982,0.013999999999999999,0.226,0.261,0.9790000000000001
RF,InceptionV3,DenseNet121,DenseNet169,256,50,0.845,0.8690000000000001,0.845,0.851,0.794,0.775,0.794,0.784,0.986,0.982,0.013999999999999999,0.20600000000000002,0.225,0.9790000000000001
RF,VGG16,ResNet101V2,DenseNet201,128,50,0.845,0.866,0.845,0.85,0.778,0.7340000000000001,0.778,0.755,0.986,0.982,0.013999999999999999,0.222,0.266,0.9790000000000001
RF,VGG16,MobileNetV2,DenseNet121,128,50,0.845,0.865,0.845,0.85,0.7829999999999999,0.748,0.7829999999999999,0.765,0.985,0.982,0.015,0.217,0.252,0.9790000000000001
RF,VGG16,DenseNet169,DenseNet201,128,50,0.845,0.866,0.845,0.85,0.7809999999999999,0.73,0.7809999999999999,0.755,0.986,0.982,0.013999999999999999,0.21899999999999997,0.27,0.9790000000000001
RF,InceptionV3,MobileNet,MobileNetV2,128,50,0.845,0.867,0.845,0.85,0.7490000000000001,0.741,0.7490000000000001,0.745,0.986,0.982,0.013999999999999999,0.251,0.259,0.9790000000000001
RF,VGG16,InceptionV3,MobileNetV2,256,500,0.845,0.868,0.845,0.85,0.753,0.742,0.753,0.747,0.985,0.982,0.015,0.247,0.258,0.9790000000000001
RF,VGG16,MobileNet,DenseNet169,256,500,0.845,0.867,0.845,0.85,0.779,0.753,0.779,0.7659999999999999,0.986,0.982,0.013999999999999999,0.221,0.247,0.9790000000000001
RF,VGG16,InceptionV3,DenseNet169,128,100,0.845,0.8640000000000001,0.845,0.8490000000000001,0.7709999999999999,0.736,0.7709999999999999,0.753,0.985,0.982,0.015,0.22899999999999998,0.264,0.9790000000000001
RF,VGG16,DenseNet121,DenseNet169,128,50,0.845,0.865,0.845,0.8490000000000001,0.789,0.728,0.789,0.757,0.986,0.982,0.013999999999999999,0.21100000000000002,0.272,0.9790000000000001
RF,ResNet101V2,DenseNet121,DenseNet169,128,100,0.845,0.865,0.845,0.8490000000000001,0.7809999999999999,0.738,0.7809999999999999,0.759,0.986,0.982,0.013999999999999999,0.21899999999999997,0.262,0.9790000000000001
RF,VGG19,ResNet152V2,DenseNet121,256,100,0.845,0.866,0.845,0.8490000000000001,0.758,0.778,0.758,0.768,0.985,0.982,0.015,0.242,0.222,0.9790000000000001
RF,ResNet101V2,InceptionV3,MobileNet,128,100,0.845,0.863,0.845,0.848,0.74,0.731,0.74,0.735,0.985,0.983,0.015,0.26,0.26899999999999996,0.9790000000000001
RF,VGG16,VGG19,MobileNetV2,128,100,0.845,0.858,0.845,0.847,0.754,0.7070000000000001,0.754,0.73,0.985,0.982,0.015,0.24600000000000002,0.293,0.9790000000000001
RF,VGG16,ResNet101V2,InceptionV3,256,100,0.845,0.8640000000000001,0.845,0.847,0.745,0.73,0.745,0.737,0.985,0.982,0.015,0.255,0.27,0.9790000000000001
RF,ResNet152V2,InceptionV3,DenseNet201,128,100,0.8440000000000001,0.871,0.8440000000000001,0.85,0.765,0.76,0.765,0.762,0.986,0.982,0.013999999999999999,0.235,0.24,0.9790000000000001
RF,VGG19,ResNet101V2,MobileNetV2,128,100,0.8440000000000001,0.865,0.8440000000000001,0.8490000000000001,0.763,0.758,0.763,0.76,0.985,0.982,0.015,0.237,0.242,0.9790000000000001
RF,ResNet101V2,MobileNet,MobileNetV2,256,500,0.8440000000000001,0.867,0.8440000000000001,0.8490000000000001,0.7440000000000001,0.737,0.7440000000000001,0.74,0.985,0.982,0.015,0.256,0.263,0.9790000000000001
RF,VGG16,InceptionV3,DenseNet201,128,50,0.8440000000000001,0.8640000000000001,0.8440000000000001,0.848,0.778,0.7240000000000001,0.778,0.75,0.986,0.982,0.013999999999999999,0.222,0.276,0.9790000000000001
RF,VGG16,MobileNetV2,DenseNet201,256,50,0.843,0.87,0.843,0.85,0.777,0.747,0.777,0.762,0.986,0.982,0.013999999999999999,0.223,0.253,0.9790000000000001
RF,VGG16,ResNet101V2,DenseNet169,128,100,0.843,0.867,0.843,0.8490000000000001,0.763,0.738,0.763,0.75,0.986,0.982,0.013999999999999999,0.237,0.262,0.9790000000000001
RF,VGG16,ResNet152V2,MobileNet,256,500,0.843,0.865,0.843,0.8490000000000001,0.777,0.738,0.777,0.757,0.985,0.981,0.015,0.223,0.262,0.9790000000000001
RF,VGG16,MobileNetV2,DenseNet201,256,500,0.843,0.87,0.843,0.8490000000000001,0.774,0.742,0.774,0.758,0.985,0.981,0.015,0.226,0.258,0.9790000000000001
RF,VGG19,ResNet101V2,MobileNet,256,500,0.843,0.8690000000000001,0.843,0.8490000000000001,0.75,0.7290000000000001,0.75,0.7390000000000001,0.986,0.982,0.013999999999999999,0.25,0.271,0.9790000000000001
RF,VGG19,DenseNet121,DenseNet169,256,50,0.843,0.865,0.843,0.8490000000000001,0.775,0.747,0.775,0.7609999999999999,0.986,0.982,0.013999999999999999,0.225,0.253,0.9790000000000001
RF,InceptionV3,DenseNet169,DenseNet201,256,50,0.843,0.8690000000000001,0.843,0.8490000000000001,0.785,0.741,0.785,0.762,0.986,0.981,0.013999999999999999,0.215,0.259,0.9790000000000001
RF,MobileNet,MobileNetV2,DenseNet169,256,50,0.843,0.865,0.843,0.8490000000000001,0.76,0.741,0.76,0.75,0.986,0.982,0.013999999999999999,0.24,0.259,0.9790000000000001
RF,MobileNetV2,DenseNet169,DenseNet201,256,50,0.843,0.8640000000000001,0.843,0.8490000000000001,0.778,0.728,0.778,0.752,0.986,0.982,0.013999999999999999,0.222,0.272,0.9790000000000001
RF,VGG16,VGG19,DenseNet201,128,100,0.843,0.863,0.843,0.848,0.777,0.733,0.777,0.754,0.986,0.981,0.013999999999999999,0.223,0.267,0.9790000000000001
RF,VGG16,InceptionV3,MobileNet,128,50,0.843,0.863,0.843,0.848,0.7490000000000001,0.706,0.7490000000000001,0.727,0.986,0.982,0.013999999999999999,0.251,0.294,0.9790000000000001
RF,VGG19,InceptionV3,MobileNetV2,128,100,0.843,0.862,0.843,0.848,0.7659999999999999,0.737,0.7659999999999999,0.7509999999999999,0.985,0.982,0.015,0.23399999999999999,0.263,0.9790000000000001
RF,MobileNetV2,DenseNet169,DenseNet201,128,50,0.843,0.863,0.843,0.848,0.774,0.7290000000000001,0.774,0.7509999999999999,0.986,0.982,0.013999999999999999,0.226,0.271,0.9790000000000001
RF,VGG16,ResNet101V2,ResNet152V2,256,100,0.843,0.862,0.843,0.848,0.7559999999999999,0.754,0.7559999999999999,0.755,0.985,0.982,0.015,0.244,0.24600000000000002,0.9790000000000001
RF,VGG16,InceptionV3,MobileNet,256,50,0.843,0.868,0.843,0.848,0.7390000000000001,0.74,0.7390000000000001,0.7390000000000001,0.986,0.982,0.013999999999999999,0.261,0.26,0.9790000000000001
RF,VGG16,MobileNetV2,DenseNet169,256,50,0.843,0.866,0.843,0.848,0.773,0.735,0.773,0.754,0.986,0.982,0.013999999999999999,0.22699999999999998,0.265,0.9790000000000001
RF,MobileNet,MobileNetV2,DenseNet121,256,500,0.843,0.866,0.843,0.848,0.767,0.737,0.767,0.752,0.985,0.982,0.015,0.233,0.263,0.9790000000000001
RF,MobileNet,DenseNet169,DenseNet201,256,500,0.843,0.865,0.843,0.848,0.779,0.762,0.779,0.77,0.985,0.981,0.015,0.221,0.23800000000000002,0.9790000000000001
RF,VGG16,InceptionV3,DenseNet121,128,100,0.843,0.861,0.843,0.847,0.77,0.73,0.77,0.7490000000000001,0.985,0.982,0.015,0.23,0.27,0.9790000000000001
RF,VGG19,MobileNet,DenseNet201,128,50,0.843,0.86,0.843,0.847,0.755,0.71,0.755,0.732,0.986,0.982,0.013999999999999999,0.245,0.29,0.9790000000000001
RF,InceptionV3,MobileNetV2,DenseNet169,128,100,0.843,0.8640000000000001,0.843,0.847,0.769,0.755,0.769,0.762,0.986,0.982,0.013999999999999999,0.231,0.245,0.9790000000000001
RF,DenseNet121,DenseNet169,DenseNet201,128,100,0.843,0.86,0.843,0.847,0.7859999999999999,0.741,0.7859999999999999,0.763,0.985,0.981,0.015,0.214,0.259,0.9790000000000001
RF,VGG16,ResNet152V2,MobileNetV2,256,500,0.843,0.863,0.843,0.847,0.77,0.731,0.77,0.75,0.985,0.982,0.015,0.23,0.26899999999999996,0.9790000000000001
RF,VGG19,InceptionV3,MobileNet,256,500,0.843,0.861,0.843,0.847,0.735,0.7190000000000001,0.735,0.727,0.985,0.983,0.015,0.265,0.281,0.9790000000000001
RF,ResNet152V2,InceptionV3,MobileNet,256,500,0.843,0.8640000000000001,0.843,0.847,0.736,0.7140000000000001,0.736,0.725,0.986,0.983,0.013999999999999999,0.264,0.28600000000000003,0.9790000000000001
RF,InceptionV3,MobileNet,MobileNetV2,128,100,0.843,0.8590000000000001,0.843,0.845,0.737,0.76,0.737,0.748,0.9840000000000001,0.983,0.016,0.263,0.24,0.9790000000000001
RF,ResNet101V2,InceptionV3,DenseNet169,128,100,0.8420000000000001,0.867,0.8420000000000001,0.8490000000000001,0.763,0.741,0.763,0.752,0.986,0.982,0.013999999999999999,0.237,0.259,0.9790000000000001
RF,InceptionV3,MobileNet,DenseNet201,256,50,0.8420000000000001,0.8690000000000001,0.8420000000000001,0.8490000000000001,0.7609999999999999,0.7440000000000001,0.7609999999999999,0.752,0.986,0.982,0.013999999999999999,0.239,0.256,0.9790000000000001
RF,ResNet152V2,InceptionV3,DenseNet169,256,50,0.8420000000000001,0.867,0.8420000000000001,0.848,0.765,0.737,0.765,0.7509999999999999,0.986,0.982,0.013999999999999999,0.235,0.263,0.9790000000000001
RF,VGG19,MobileNetV2,DenseNet121,128,100,0.8420000000000001,0.862,0.8420000000000001,0.847,0.7859999999999999,0.725,0.7859999999999999,0.754,0.985,0.981,0.015,0.214,0.275,0.9790000000000001
RF,ResNet101V2,InceptionV3,DenseNet121,256,100,0.8420000000000001,0.867,0.8420000000000001,0.847,0.758,0.779,0.758,0.768,0.9840000000000001,0.982,0.016,0.242,0.221,0.9790000000000001
